old_text|text|word|emoji|emoji_mean|lables
订的是双人房,感觉房间有点小,放了两张床之后就没什么空间了,沙发也只有一个单人的.觉得最不好的是洗手间太太太小了-好挤,门拉直打开就到浴缸的边了.除了小的问题之外,房间还是很舒服的.自助早餐不错,很丰富,可惜吃不了多少...会所在酒店外面,觉得有点不方便.有室内游泳池,去游泳还一定要求带游泳帽,最终没下水,有点郁闷.|[MASK]的是[MASK],[MASK][MASK]有点小,放了[MASK]之后就没什么[MASK]了,[MASK]也只有[MASK][MASK]的.觉得[MASK][MASK]的是[MASK]太太太小了-[MASK]挤,门拉直打开就到浴缸的边了.除了小的问题之外,房间还是很舒服的.自助早餐不错,很丰富,可惜吃不了多少...会所在酒店外面,觉得有点不方便.有室内游泳池,去游泳还一定要求带游泳帽,最终没下水,有点郁闷.|['订', '双人房', '感觉', '房间', '小放', '两张床', '空间', '沙发', '一个', '单人', '最', '不好', '洗手间', '好', '挤门']|['🤫', '🤥', '🧑\u200d⚖️', '💨', '🤣', '🤔', '\U0001fae0', '🥵', '🐜', '🥚', '👄', '⛔', '😁', '🥵', '🤪']|['静', '谎', '官', '风', '笑', '想', '融', '烧', '蚁', '蛋', '嘴', '禁', '嘻', '烧', '稽']|1
总体还是比较满意。房间布置比较别致，有液晶电视和数字电视，卫生间也比较干净。网络速度比较快。|[MASK]还是[MASK]。[MASK][MASK]比较别致，有液晶电视和数字电视，卫生间也比较干净。网络速度比较快。|['总体', '比较满意', '房间', '布置']|['\U0001fae0', '🤐', '💨', '⛔']|['融', '闭', '风', '禁']|1
携程服务的不错。因为要求安静的房间，携程一上午一直和我沟通最大限度满足我们的要求。酒店以前住过，卫生间太小，虽然订的是商务房，还是小。|[MASK][MASK]的[MASK]。因为要求安静的[MASK]，[MASK][MASK]一直和我沟通最大限度满足我们的要求。酒店以前住过，卫生间太小，虽然订的是商务房，还是小。|['携程', '服务', '不错', '房间', '携程', '一上午']|['✍', '🧑', '⛔', '💨', '✍', '🐜']|['写', '父', '禁', '风', '写', '蚁']|1
经常入住京伦酒店，感觉还不错。但是3月份去的一次，安排了一个最拐角的房间有一张双人床，服务人员说要是豪华间多交钱才能给大双人床，以后去北京会考虑入住别的酒店。|经常[MASK][MASK][MASK]，[MASK]还[MASK]。但是3[MASK]去的一次，安排了[MASK][MASK][MASK]的房间有一张双人床，服务人员说要是豪华间多交钱才能给大双人床，以后去北京会考虑入住别的酒店。|['入住', '京伦', '酒店', '感觉', '不错', '月份', '一个', '最', '拐角']|['🪱', '🤫', '🍺', '🧑\u200d⚖️', '⛔', '🈷', '🐜', '👄', '👾']|['蠕', '静', '酒', '官', '禁', '月', '蚁', '嘴', '怪']|0
很喜欢，而且解放北路也很漂亮，住这里晚上出来散步很好|[MASK][MASK]，而且[MASK]也很漂亮，住这里晚上出来散步很好|['很', '喜欢', '解放北路']|['🪡', '😁', '🪢']|['针', '嘻', '结']|1
交通很便利,到渔人码头和港澳码头都在步行的范围之内.CHECKIN和CHECKOUT的速度都很快,房间属于狭长型的,还算蛮大的,尤其喜欢那个宽敞的卫生间~~~|[MASK][MASK][MASK],到[MASK][MASK]和[MASK][MASK]都在步行的范围之内.CHECKIN和CHECKOUT的速度都很快,房间属于狭长型的,还算蛮大的,尤其喜欢那个宽敞的卫生间~~~|['交通', '很', '便利', '渔人', '码头', '港澳', '码头']|['🤣', '🪡', '😴', '\U0001fae4', '🐴', '🧑\u200d🔧', '🐴']|['笑', '针', '眠', '郁', '马', '工', '马']|1
终于知道为什么锦江之星做不过莫泰了。态度决定一切！明明收到了携程的短信和佃户确认，但是晚上到了前台居然说没有信息。搞了半天，因为入住的是我朋友，当时预定的时候就没有用我自己的名字。关键问题是，我们一到前台先报了我朋友的名字，而且我朋友的身份证也给她了。结果，搞的我们虚惊一场，做事太不仔细了。服务绝对有问题！总算顺利入住，靠马路的房间是有点吵。但是将就吧！结果，唉，洗手间的毛巾有一条脏的不行。不知道他们的客房打扫是怎么做的！第二天结帐，居然告诉我们被子脏了，要多支付20元的清洗费。先不说他有没有明码标价，我纳闷的是，难道他们的被子原本是不洗的吗？20元不是什么大钱，但是这个做法极端的让人不舒服。像我们这种经常出差的，大大小小的酒店住过不少。这样的事情还是第一次遇到，说实话，我情愿多花钱去住莫泰，以后也不会住锦江之星了。|[MASK]知道为什么[MASK][MASK][MASK][MASK]过莫泰了。态度决定一切！[MASK][MASK]了[MASK]的[MASK]和[MASK]确认，但是[MASK]到了[MASK][MASK][MASK]没有[MASK]。搞了半天，因为[MASK]的是我[MASK]，当时[MASK]的时候就没有用我自己的[MASK]。[MASK]是，我们[MASK][MASK][MASK]了我[MASK]的[MASK]，而且我[MASK]的[MASK]也给她了。结果，搞的我们虚惊一场，[MASK]太不[MASK]了。服务绝对有问题！总算顺利入住，靠马路的房间是有点吵。但是将就吧！结果，唉，洗手间的毛巾有一条脏的不行。不知道他们的客房打扫是怎么做的！第二天结帐，居然告诉我们被子脏了，要多支付20元的清洗费。先不说他有没有明码标价，我纳闷的是，难道他们的被子原本是不洗的吗？20元不是什么大钱，但是这个做法极端的让人不舒服。像我们这种经常出差的，大大小小的酒店住过不少。这样的事情还是第一次遇到，说实话，我情愿多花钱去住莫泰，以后也不会住锦江之星了。|['终于', '锦江', '之星', '做', '明明', '收到', '携程', '短信', '佃户', '晚上', '前台', '居然', '说', '信息', '入住', '朋友', '预定', '名字', '关键问题', '一到', '前台', '先报', '朋友', '名字', '朋友', '身份证', '做事', '不', '仔细']|['🤩', '🤫', '🦵', '👈', '🤫', '🤡', '✍', '✊', '😴', '🥣', '😗', '\U0001faf4', '🥵', '🫀', '🪱', '🥶', '\U0001fae4', '🤫', '👾', '🐜', '😗', '🤣', '🥶', '🤫', '🥶', '👅', '👈', '⛔', '🔠']|['崇', '静', '肢', '左', '静', '丑', '写', '拳', '眠', '碗', '亲', '举', '烧', '心', '蠕', '冷', '郁', '静', '怪', '蚁', '亲', '笑', '冷', '静', '冷', '舌', '左', '禁', '字']|0
上菜速度奇慢,3菜1汤居然用了半小时,差劲!上网另外收费35元,不爽!!免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved.|[MASK]速度[MASK],3菜1汤[MASK]用了[MASK],[MASK]![MASK]另外[MASK]35[MASK],不爽!!免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved.|['上菜', '奇慢', '居然', '半小时', '差劲', '上网', '收费', '元']|['🤕', '7️⃣', '\U0001faf4', '💩', '\U0001fab9', '🤕', '🤡', '😵\u200d💫']|['伤', '七', '举', '便', '巢', '伤', '丑', '晕']|0
这是我住过最烂的酒店了,比招待所还差,外观看起来还好,一进去吓一跳,箱子只能往床下放!热水器还要自己烧水,都不是自动的!哎,厕所也看起来恐怖!反正就是差,差,差!幸亏只定了一天,连澡都没洗,第2天一大早就换酒店了!|这是我[MASK]过[MASK]的[MASK]了,比[MASK]还[MASK],[MASK]看起来还好,一[MASK][MASK],[MASK][MASK][MASK]下放!热水器还要自己烧水,都不是自动的!哎,厕所也看起来恐怖!反正就是差,差,差!幸亏只定了一天,连澡都没洗,第2天一大早就换酒店了!|['住', '最烂', '酒店', '招待所', '差', '外观', '进去', '吓一跳', '箱子', '只能', '往床']|['🐷', '👄', '🍺', '😉', '\U0001fab9', '🧦', '🤫', '🤣', '🤔', '🦵', '🐺']|['猪', '嘴', '酒', '眨', '巢', '袜子', '静', '笑', '想', '肢', '狼']|0
前台小姐的态度不好，房间一开门走进去，一股发霉的味道，而且阳台的门的玻璃是坏的，cheakout的时候前台还让我们赔钱，说我们把门弄坏了。前台小姐兴冲冲的跑上来说隔壁的客人投诉我们太吵，要我们做房客登记，态度差的一塌糊涂，隔壁是客人，难道我们不是客人吗？而且我们一开门，隔壁比我们吵多了。反正就是一个字：差！|[MASK][MASK]的态度[MASK]，[MASK]一[MASK]走进去，[MASK]发霉的味道，而且[MASK]的[MASK]的玻璃是[MASK]的，cheakout的时候[MASK]还让我们赔钱，[MASK]我们[MASK][MASK]。[MASK]小姐兴冲冲的跑上来说隔壁的客人投诉我们太吵，要我们做房客登记，态度差的一塌糊涂，隔壁是客人，难道我们不是客人吗？而且我们一开门，隔壁比我们吵多了。反正就是一个字：差！|['前台', '小姐', '不好', '房间', '开门', '一股', '阳台', '门', '坏', '前台', '说', '把门', '弄坏了', '前台']|['😗', '🤣', '⛔', '💨', '🥢', '🐜', '👀', '🚪', '👾', '😗', '🥵', '8️⃣', '\U0001fae0', '😗']|['亲', '笑', '禁', '风', '快', '蚁', '眼', '门', '怪', '亲', '烧', '八', '融', '亲']|0
客房和前台服务都不错但酒店太陈旧，房间不如一般3星宾馆，阳台卫生间极小位置也不好，花园泳池都很小尤其要说的是酒店花园里的餐厅，叫东海渔家还是东海渔村的太黑了市场8元一斤的海瓜子，他卖50元一斤，还少秤味道也差一盘炒黄瓜要18元根本是露天排档的环境，桌子都脱漆摇晃了很过分|[MASK]和[MASK][MASK][MASK][MASK]但[MASK]太[MASK]，[MASK]不如一般3[MASK][MASK]，[MASK]卫生间[MASK]位置也[MASK]，[MASK][MASK][MASK]很小尤其要说的是酒店花园里的餐厅，叫东海渔家还是东海渔村的太黑了市场8元一斤的海瓜子，他卖50元一斤，还少秤味道也差一盘炒黄瓜要18元根本是露天排档的环境，桌子都脱漆摇晃了很过分|['客房', '前台', '服务', '都', '不错', '酒店', '陈旧', '房间', '星', '宾馆', '阳台', '极小', '不好', '花园', '泳池', '都']|['🉑', '😗', '🧑', '\U0001fad8', '⛔', '🍺', '💋', '💨', '🤫', '💩', '👀', '🤪', '⛔', '🤙', '\U0001fae0', '\U0001fad8']|['可', '亲', '父', '豆', '禁', '酒', '脣', '风', '静', '便', '眼', '稽', '禁', '话', '融', '豆']|0
非常不愉快的入住。朋友是晚上11：30左右到达的，此时的柜台服务只有1人，连服务生整个大堂只有3个人，因为年纪比较大，本来行李想让服务生帮忙，招手示意后他们竟然不理睬并且跑开。checkin的时候连刷两张信用卡竟然说信用卡不能用，很莫名其妙。房间的设施极差，灯光很暗，酒店的东西非常破旧，真是有损5星级的标准。难怪朋友会说这家酒店的客人非常少，都吓跑掉了。还是在繁华的南京路附近，真是丢人。|非常[MASK][MASK]的[MASK]。[MASK]是[MASK]11：30左右[MASK]的，此时的[MASK][MASK]只有1人，连[MASK]整个大堂只有3个人，因为[MASK]比较大，本来[MASK][MASK]让[MASK][MASK]，[MASK][MASK][MASK]他们竟然不理睬并且跑开。checkin的时候连刷两张信用卡竟然说信用卡不能用，很莫名其妙。房间的设施极差，灯光很暗，酒店的东西非常破旧，真是有损5星级的标准。难怪朋友会说这家酒店的客人非常少，都吓跑掉了。还是在繁华的南京路附近，真是丢人。|['不', '愉快', '入住', '朋友', '晚上', '到达', '柜台', '服务', '人连', '服务生', '年纪', '行李', '想', '服务生', '帮忙', '招手', '示意', '后']|['⛔', '\U0001fae4', '🪱', '🥶', '🥣', '🙃', '👾', '🧑', '\U0001f979', '🧑', '😴', '🤫', '🤔', '🧑', '🐺', '😉', '👹', '🤡']|['禁', '郁', '蠕', '冷', '碗', '倒', '怪', '父', '忍', '父', '眠', '静', '想', '父', '狼', '眨', '食', '丑']|0
酒店地理位置还不错，离外滩、步行街都满近的。我住的是单间，不靠马路，以为会比较安静，哪知窗子外面是酒店内部的一个铁制楼梯，夜晚常有人走过，咣当直响，还有边走边唱歌的，受不了。除了前台小姐面无表情，其它都还行。|[MASK]地理位置还[MASK]，离[MASK]、[MASK][MASK][MASK]的。我[MASK]的是[MASK]，[MASK][MASK]，以为[MASK]比较安静，哪[MASK]窗子外面是酒店内部的一个铁制楼梯，夜晚常有人走过，咣当直响，还有边走边唱歌的，受不了。除了前台小姐面无表情，其它都还行。|['酒店', '不错', '外滩', '步行街', '都', '满近', '住', '单间', '不靠', '马路', '会', '知']|['🍺', '⛔', '🧦', '⛔', '\U0001fad8', '😴', '🐷', '🥚', '⛔', '🐴', '👋', '🦵']|['酒', '禁', '袜子', '禁', '豆', '眠', '猪', '蛋', '禁', '马', '挥', '肢']|1
酒店在老市中心，交通方便，房间干净。但开办时间较早，与其他四星相比，硬件略差，周围特色饭店较少。|[MASK]在[MASK][MASK]，[MASK]方便，[MASK]干净。但开办时间较早，与其他四星相比，硬件略差，周围特色饭店较少。|['酒店', '老', '市中心', '交通', '房间']|['🍺', '🧓', '👹', '🤣', '💨']|['酒', '老', '食', '笑', '风']|1
地址不错,位于民族大道,由于我们是自驾车,所以比较容易找.房间实在太小,简陋了点.一楼的餐厅很方便,我们在那吃晚饭,感觉味道不错.|地址[MASK],位于[MASK]大道,由于我们是[MASK],所以比较容易[MASK].[MASK][MASK]太小,简陋了点.一楼的餐厅很方便,我们在那吃晚饭,感觉味道不错.|['不错', '民族', '自驾车', '找', '房间', '实在']|['⛔', '😴', '🔠', '😉', '💨', '👹']|['禁', '眠', '字', '眨', '风', '食']|1
酒店不算是最新的，但是房间和服务都很不错。因为地理位置原因，打的不如临街的酒店那么方便，酒店服务员和门童都很热情、细致，周到地为客户介绍最合适的出行方式和线路，感觉很好。|[MASK][MASK]是[MASK]的，但是[MASK]和[MASK][MASK][MASK][MASK]。因为地理位置[MASK]，打的不如临街的酒店那么方便，酒店服务员和门童都很热情、细致，周到地为客户介绍最合适的出行方式和线路，感觉很好。|['酒店', '不算', '最新', '房间', '服务', '都', '很', '不错', '原因']|['🍺', '⛔', '👄', '💨', '🧑', '\U0001fad8', '🪡', '⛔', '😵\u200d💫']|['酒', '禁', '嘴', '风', '父', '豆', '针', '禁', '晕']|1
很破的宾馆，号称四星不过实际的情况比好一点的2星都差，早饭也是惨不忍睹。|[MASK]的[MASK]，[MASK][MASK]不过实际的情况比好一点的2星都差，早饭也是惨不忍睹。|['很破', '宾馆', '号称', '四星']|['🪡', '💩', '🥵', '😔']|['针', '便', '烧', '思']|0
房间还不错，可惜酒店地点不大好找，而且我的房间号居然在出电梯后的楼层标牌上没有标注，害我找了半天。早餐还不错，清爽简洁。|[MASK]还[MASK]，[MASK][MASK]地点[MASK][MASK]，而且我的[MASK][MASK]居然在出电梯后的楼层标牌上没有标注，害我找了半天。早餐还不错，清爽简洁。|['房间', '不错', '可惜', '酒店', '不大好', '找', '房间', '号']|['💨', '⛔', '🉑', '🍺', '⛔', '😉', '💨', '🥵']|['风', '禁', '可', '酒', '禁', '眨', '风', '烧']|1
