old_text|text|word|emoji|emoji_mean|lables
酒店的环境只能用两个字形容垃圾，早餐叫人恶心，都不新鲜煎蛋我只吃了一口就涂吐掉了，而且工作人员不带口罩，对着食品聊天，喷的吐沫星子全都落到上面。卫生间味道都是发霉的味道加上走廊。被褥不知道用了多少年了没换过。毛巾黑了吧唧的。我就没敢用.后悔。这种酒店还收停车费，一次十元，太黑。这种酒店最多就是个县城的招待所，最多值100元/天，200多一天太贵，不值宾馆反馈2008年5月13日：感谢您的点评。经调查，您在5.3入住商务普房（该房型较早装修，我们多次建议客人非经济因素情况下考虑其它房型，请参看多条前述回复）。高价值免费早餐是本酒店附加服务的重点，工作人员口罩问题我们将落实查处。布草均为一客一换，洗涤效果（外包）出现问题我们将追究并更换洗涤商。停车收费是物价局统一规定，在停车场明确有提示。酒店房价根据星级环境市场情况确定，我们高度重视携程网客人点评，并努力使性价比不断提高，使客人满意。太原市（携程网）有很多酒店，如蒙再次光临太原，希望能有所改进或为您推荐您所满意的酒店。|[MASK]的[MASK][MASK]用[MASK][MASK][MASK]垃圾，[MASK]叫[MASK][MASK]，[MASK][MASK][MASK][MASK]我[MASK][MASK]了[MASK]就[MASK][MASK]了，而且[MASK][MASK]口罩，对着[MASK][MASK]，喷的[MASK][MASK][MASK][MASK]上面。卫生间味道[MASK]是发霉的味道[MASK]走廊。[MASK][MASK]知道用了多少[MASK]了没换过。[MASK][MASK]了[MASK]的。我就没敢用.[MASK]。这种[MASK]还收[MASK]，一次[MASK]，太[MASK]。这种[MASK][MASK]多就是个[MASK]的[MASK]，[MASK]100元/天，200多一天太贵，不值宾馆反馈2008年5月13日：感谢您的点评。经调查，您在5.3入住商务普房（该房型较早装修，我们多次建议客人非经济因素情况下考虑其它房型，请参看多条前述回复）。高价值免费早餐是本酒店附加服务的重点，工作人员口罩问题我们将落实查处。布草均为一客一换，洗涤效果（外包）出现问题我们将追究并更换洗涤商。停车收费是物价局统一规定，在停车场明确有提示。酒店房价根据星级环境市场情况确定，我们高度重视携程网客人点评，并努力使性价比不断提高，使客人满意。太原市（携程网）有很多酒店，如蒙再次光临太原，希望能有所改进或为您推荐您所满意的酒店。|['酒店', '环境', '只能', '两个', '字', '形容', '早餐', '人', '恶心', '都', '不', '新鲜', '煎蛋', '只', '吃', '一口', '涂', '吐掉', '工作人员', '不带', '食品', '聊天', '吐沫', '星子', '全都', '落到', '都', '加上', '被褥', '不', '年', '毛巾', '黑', '吧唧', '后悔', '酒店', '停车费', '十元', '黑', '酒店', '最', '县城', '招待所', '最多值']|['🍺', '🤥', '🦵', '🤔', '🔠', '🤫', '🧼', '\U0001f979', '🤢', '\U0001fad8', '⛔', '🫀', '😴', '🦵', '😋', '🐜', '😛', '😛', '\U0001fae0', '⛔', '👹', '🤣', '😛', '🤫', '✊', '🐚', '\U0001fad8', '😯', '🤚', '⛔', '😴', '😷', '😀', '8️⃣', '🤡', '🍺', '🤫', '👹', '😀', '🍺', '👄', '🤣', '😉', '👄']|['酒', '谎', '肢', '想', '字', '静', '皂', '忍', '恶', '豆', '禁', '心', '眠', '肢', '吃', '蚁', '吐', '吐', '融', '禁', '食', '笑', '吐', '静', '拳', '螺', '豆', '缄', '背', '禁', '眠', '冒', '嘿', '八', '丑', '酒', '静', '食', '嘿', '酒', '嘴', '笑', '眨', '嘴']|0
酒店服务很不错。有几次因标准房间售完，酒店就升级到豪华间宾馆反馈2008年7月3日：感谢您经常入住国宾大酒店,并且对酒店的服务予以认可.我们热切期待您的再次光临!|[MASK][MASK][MASK][MASK]。有[MASK]因[MASK][MASK][MASK]，[MASK]就升级到豪华间宾馆反馈2008年7月3日：感谢您经常入住国宾大酒店,并且对酒店的服务予以认可.我们热切期待您的再次光临!|['酒店', '服务', '很', '不错', '几次', '标准', '房间', '售完', '酒店']|['🍺', '🧑', '🪡', '⛔', '🤪', '🤣', '💨', '🤡', '🍺']|['酒', '父', '针', '禁', '稽', '笑', '风', '丑', '酒']|1
位置很好,房间和设施很旧.服务1*.结帐时还经历前台服务员凶客人.补充点评2007年12月9日：携程为什么不把对面的香格里拉发展为伙伴呢?下次去住香格里拉,可能要通过亿龙网定了.|位置[MASK][MASK],[MASK]和[MASK][MASK][MASK].[MASK]1*.[MASK][MASK]还[MASK]前台服务员凶客人.补充点评2007年12月9日：携程为什么不把对面的香格里拉发展为伙伴呢?下次去住香格里拉,可能要通过亿龙网定了.|['很', '好', '房间', '设施', '很', '旧', '服务', '结帐', '时', '经历']|['🪡', '🥵', '💨', '👅', '🪡', '🍺', '🧑', '🪢', '👹', '🤫']|['针', '烧', '风', '舌', '针', '酒', '父', '结', '食', '静']|0
房间比较大,环境也还满好.服务态度也不错,设施太陈旧.印象不好的就是餐厅,早餐的餐厅地面比较脏,桌椅都比|[MASK]比较大,[MASK]也还[MASK].[MASK]也[MASK],[MASK]太陈旧.印象不好的就是餐厅,早餐的餐厅地面比较脏,桌椅都比|['房间', '环境', '满好', '服务态度', '不错', '设施']|['💨', '🤥', '😴', '🧑', '⛔', '👅']|['风', '谎', '眠', '父', '禁', '舌']|1
非常好，交通很方便，就在市区，娱乐也很方便。就是携程的价格不是很优惠。|非常[MASK]，[MASK][MASK]方便，就在市区，娱乐也很方便。就是携程的价格不是很优惠。|['好', '交通', '很']|['🥵', '🤣', '🪡']|['烧', '笑', '针']|1
"初次入住，感觉房间太旧，洗手间小得不得了，而且洗澡时水一会热一会冷的，晚上外面那些大货车吵死了，还有哪里工地的声音一样，反正一晚上都“哄哄哄......""的，除了对面看得到一座绿绿的山，早餐还行外没得什么觉得好的哦！宾馆反馈2008年3月27日：感谢您入住万事达酒店，我们酒店现正进行热水器更换，工地问题是深圳地铁工程施工。给您带来不便我们深表歉意！谢谢您的评论！"|"[MASK][MASK]，[MASK][MASK]太旧，[MASK][MASK][MASK]，而且[MASK][MASK][MASK]热[MASK][MASK]的，[MASK][MASK]那些大[MASK][MASK]了，还有哪里[MASK]的声音一样，反正一晚上都“哄哄哄......""的，除了对面看得到一座绿绿的山，早餐还行外没得什么觉得好的哦！宾馆反馈2008年3月27日：感谢您入住万事达酒店，我们酒店现正进行热水器更换，工地问题是深圳地铁工程施工。给您带来不便我们深表歉意！谢谢您的评论！"|['初次', '入住', '感觉', '房间', '洗手间', '小得', '不得了', '洗澡时', '水', '一会', '一会', '冷', '晚上', '外面', '货车', '吵死', '工地']|['🤡', '🪱', '🧑\u200d⚖️', '💨', '😁', '🤣', '⛔', '😁', '👹', '🐜', '🐜', '🥶', '🥣', '🧦', '🔥', '🥵', '\U0001fae0']|['丑', '蠕', '官', '风', '嘻', '笑', '禁', '嘻', '食', '蚁', '蚁', '冷', '碗', '袜子', '火', '烧', '融']|0
房间还可以，早餐不大好，周围比较偏僻。服务态度一般。|[MASK]还可以，[MASK]不大好，周围比较偏僻。服务态度一般。|['房间', '早餐']|['💨', '🧼']|['风', '皂']|0
离海很近，设施已经很旧了。淡季住这里确实很便宜。|[MASK][MASK]，[MASK]已经很旧了。淡季住这里确实很便宜。|['离海', '很近', '设施']|['🍐', '🪡', '👅']|['梨', '针', '舌']|1
"2月10日刚刚住了,先定的2号楼的房间,进去一看吓了一跳!""号称挂牌四星,简直不敢想,就连招待所都不如!天花板的三角板吊顶是用胶带纸粘住的!赶紧加假换房,住了一号楼,还看的过去,大概相当于二星级!还有一点不满的是,房间里的毛巾特别破旧,跟招待所的毛巾有的一比!总之,我是不会再住了."|"2[MASK]10[MASK][MASK][MASK]了,[MASK]的2[MASK]楼的[MASK],[MASK][MASK][MASK]!""[MASK][MASK][MASK],[MASK]不敢[MASK],就连招待所都不如!天花板的三角板吊顶是用胶带纸粘住的!赶紧加假换房,住了一号楼,还看的过去,大概相当于二星级!还有一点不满的是,房间里的毛巾特别破旧,跟招待所的毛巾有的一比!总之,我是不会再住了."|['月', '日', '刚刚', '住', '先定', '号', '房间', '进去', '一看', '吓了一跳', '号称', '挂牌', '四星', '简直', '想']|['🈷', '☀', '🧑\u200d🔧', '🐷', '🤣', '🥵', '💨', '🤫', '🐜', '🤣', '🥵', '👾', '😔', '😴', '🤔']|['月', '日', '工', '猪', '笑', '烧', '风', '静', '蚁', '笑', '烧', '怪', '思', '眠', '想']|0
地理位置很好,房间也比较舒适,只是携程的房间都是在有停车场的一面,而且还有个大烟囱,不是很爽.|地理位置[MASK][MASK],[MASK]也比较[MASK],只是携程的房间都是在有停车场的一面,而且还有个大烟囱,不是很爽.|['很', '好', '房间', '舒适']|['🪡', '🥵', '💨', '✋']|['针', '烧', '风', '手']|1
强烈建议所有携成的用户都不要住此酒店！！！同时建议携成取消此协议酒店！！！本人2007年4月23日入住此酒店，4月25日酒店在没有和本人直接联系的情况下，直接把我放在酒店房间内的物品取出，并安排其它人入住！我在25日晚10：30左右回到宾馆还在前台把门卡又刷了一天，这时我还不知道我的房间已经给别人住了。直到我上楼开门才知道。去找他们理论，他们根本就没有觉得他们做的不妥，还说出各种各样的理由。经过1个多小时的交涉，本人已经力竭了（已经干了十几个小时的活了），忍了吧。结果就是它们给安排了个叫青青商务酒店的地，设施非常烂（离中天迎很近）。事情的经过大致就是这样，我想告诉所有携成的用户及你们的朋友，对于这种人身财产安全都没有保证的地方谁还能去住？！谁还敢去住？！本人经常出差，还从来没见过这么牛的，而且还没觉得自己很有道理。最近郑州在开中博会，我想说的是，连做人都不会还开什么中博会！！！！！！！！补充点评2007年4月27日：还要补充说一句，本人经常出差，在携成上顶酒店，但从来都写点评。但此次的经历告诉我，我一定要写，而且一次都不能拉，为了更多人的利益不受侵害，要把更多的经历和经验共享出来！|[MASK]所有[MASK]的[MASK][MASK][MASK]要[MASK][MASK]！！！同时[MASK][MASK]取消此[MASK][MASK]！！！本[MASK]2007年4[MASK]23[MASK][MASK]此[MASK]，4月25[MASK][MASK]在没有和本人直接联系的[MASK][MASK]，直接把我[MASK][MASK][MASK]的[MASK]取出，并安排其它人[MASK]！我在25日[MASK]10：30左右[MASK][MASK]还在[MASK][MASK]卡又[MASK]了一天，这时我还不知道我的[MASK]已经给别人[MASK]了。直到我[MASK][MASK]才知道。去[MASK]他们[MASK]，他们根本就没有觉得他们[MASK]的[MASK]，还[MASK][MASK]的[MASK]。经过1个多小时的交涉，本人已经力竭了（已经干了十几个小时的活了），忍了吧。结果就是它们给安排了个叫青青商务酒店的地，设施非常烂（离中天迎很近）。事情的经过大致就是这样，我想告诉所有携成的用户及你们的朋友，对于这种人身财产安全都没有保证的地方谁还能去住？！谁还敢去住？！本人经常出差，还从来没见过这么牛的，而且还没觉得自己很有道理。最近郑州在开中博会，我想说的是，连做人都不会还开什么中博会！！！！！！！！补充点评2007年4月27日：还要补充说一句，本人经常出差，在携成上顶酒店，但从来都写点评。但此次的经历告诉我，我一定要写，而且一次都不能拉，为了更多人的利益不受侵害，要把更多的经历和经验共享出来！|['强烈建议', '携成', '用户', '都', '住此', '酒店', '建议', '携成', '协议', '酒店', '年月日', '入住', '酒店', '月', '日', '酒店', '情况', '下', '放在', '酒店', '房间内', '物品', '人', '入住', '日', '晚', '回到', '宾馆', '前台', '把门', '刷', '不', '房间', '住', '上楼', '开门', '找', '理论', '做', '不妥', '说出', '各种各样', '理由']|['🤔', '✍', '\U0001fae0', '\U0001fad8', '🐷', '🍺', '😴', '✍', '✍', '🍺', '😴', '🪱', '🍺', '🈷', '☀', '🍺', '😗', '🤣', '💨', '🍺', '💨', '🛖', '\U0001f979', '🪱', '☀', '🥣', '👋', '💩', '😗', '8️⃣', '🤙', '⛔', '💨', '🐷', '🤕', '🥢', '😉', '🍐', '👈', '⛔', '🥵', '🕊', '🍐']|['想', '写', '融', '豆', '猪', '酒', '眠', '写', '写', '酒', '眠', '蠕', '酒', '月', '日', '酒', '亲', '笑', '风', '酒', '风', '屋', '忍', '蠕', '日', '碗', '挥', '便', '亲', '八', '话', '禁', '风', '猪', '伤', '快', '眨', '梨', '左', '禁', '烧', '鸽', '梨']|0
本人也是看了某些会员的评价才过来住的，真的很失望，第二天马上换地方了1、确实是够经济的,但经济的不是价钱,而是硬件和环境;2、房间小不说，连卫生间也实在够小气，够经济的，连个沙发都没有；3、10楼的房间最让人受不了，互相挨着的房间居然共用一个窗户和玻璃，隔壁有什么动静完全可以听到；4、150块钱的价格在南宁住这样的房间实在太对不起顾客了，在深圳和上海我就不说了，真的，150块南宁大把酒店比这个强啊。|本人也是看了某些[MASK]的[MASK]才过来[MASK]的，[MASK][MASK][MASK]，第二天[MASK][MASK]地方了1、确实是够[MASK]的,但[MASK]的不是[MASK],而是[MASK]和[MASK];2、[MASK][MASK]，连卫生间也[MASK]够[MASK]，够[MASK]的，[MASK][MASK]都没有；3、10楼的房间最让人受不了，互相挨着的房间居然共用一个窗户和玻璃，隔壁有什么动静完全可以听到；4、150块钱的价格在南宁住这样的房间实在太对不起顾客了，在深圳和上海我就不说了，真的，150块南宁大把酒店比这个强啊。|['会员', '评价', '住', '真的', '很', '失望', '马上', '换', '经济', '经济', '价钱', '硬件', '环境', '房间', '小不说', '实在', '小气', '经济', '连个', '沙发']|['👋', '🤫', '🐷', '🪡', '🪡', '👹', '🐴', '🤥', '🤫', '🤫', '😯', '🤫', '🤥', '💨', '🤣', '👹', '🤣', '🤫', '😴', '🥵']|['挥', '静', '猪', '针', '针', '食', '马', '谎', '静', '静', '缄', '静', '谎', '风', '笑', '食', '笑', '静', '眠', '烧']|0
不能给人什么深刻印象，老五星，价格比较低。。。可以入住。。|不能给[MASK]什么[MASK]，[MASK]五星，价格比较低。。。可以入住。。|['人', '深刻印象', '老']|['\U0001f979', '👅', '🧓']|['忍', '舌', '老']|1
因为有了去年的经验，去之前我和酒店联系了一下，得知相比豪华商务间还是标准间相对安静，所以在携程更改了订单，携程方面处理得很快，马上和我取得了联系并了解了情况。酒店比我想象中要好，挺宽敞、挺干净的，服务人员素质不错。标间一大床、一小床，空调用的果然是大金，效果不错，噪音几乎没有，房间里的宽带是免费的，不过我不知道怎么连接：P值得一提的是房间还有跳窗：）另外，房间隔音还好，就是走廊来往的人声很吵，不过我凌晨2点睡下的，没影响。旁边有景江大厨不过我没去，就不评价了。关于交通方面，由于我是退房前电话叫的士的，所以没遇到什么不便。总之，270块钱能住成这样已经很满足了。|因为有了去年的[MASK]，去之前我和[MASK]联系了一下，[MASK][MASK][MASK][MASK][MASK]还是[MASK]相对安静，所以在[MASK][MASK]了[MASK]，[MASK]方面处理得[MASK]，[MASK]和我取得了联系并了解了[MASK]。[MASK]比我[MASK][MASK][MASK]，[MASK][MASK]、[MASK][MASK]的，[MASK]人员素质不错。标间一大床、一小床，空调用的果然是大金，效果不错，噪音几乎没有，房间里的宽带是免费的，不过我不知道怎么连接：P值得一提的是房间还有跳窗：）另外，房间隔音还好，就是走廊来往的人声很吵，不过我凌晨2点睡下的，没影响。旁边有景江大厨不过我没去，就不评价了。关于交通方面，由于我是退房前电话叫的士的，所以没遇到什么不便。总之，270块钱能住成这样已经很满足了。|['经验', '酒店', '得知', '相比', '豪华', '商务', '间', '标准间', '携程', '更改', '订单', '携程', '很快', '马上', '情况', '酒店', '想象', '中要', '好', '挺', '宽敞', '挺', '干净', '服务']|['🤫', '🍺', '🉐', '🤔', '🥵', '🤕', '😴', '🤣', '✍', '🥶', '🤫', '✍', '🪡', '🐴', '😗', '🍺', '🤔', '🤩', '🥵', '🤫', '😪', '🤫', '🧑\u200d⚖️', '🧑']|['静', '酒', '得', '想', '烧', '伤', '眠', '笑', '写', '冷', '静', '写', '针', '马', '亲', '酒', '想', '崇', '烧', '静', '困', '静', '官', '父']|1
